,Date,SPX,Value
5545,2012/1/12,-0.12987769931370016,-0.1911479
5546,2012/1/13,-0.13720322668643273,-0.19108126
5547,2012/1/17,-0.13196907452307613,-0.19081451
5548,2012/1/18,-0.11554663640354962,-0.1907478
5549,2012/1/19,-0.10816396763165381,-0.1906811
5550,2012/1/20,-0.10715827900637996,-0.19061428
5551,2012/1/23,-0.10644972565675542,-0.19041395
5552,2012/1/24,-0.10798111515433123,-0.19034712
5553,2012/1/25,-0.09496430442493622,-0.19028032
5554,2012/1/26,-0.10367265365741996,-0.19021338
5555,2012/1/27,-0.10607259242227786,-0.19014655
5556,2012/1/30,-0.10986678132671956,-0.18994573
5557,2012/1/31,-0.11055247811667882,-0.18987885
5558,2012/2/1,-0.09720424727213683,-0.18981183
5559,2012/2/2,-0.09554714669640167,-0.18974486
5560,2012/2/3,-0.07342199694037957,-0.18967779
5561,2012/2/6,-0.07407340889084114,-0.18947673
5562,2012/2/7,-0.07096491677635869,-0.18940958
5563,2012/2/8,-0.06763928734505571,-0.18934253
5564,2012/2/9,-0.06536505965835716,-0.18927532
5565,2012/2/10,-0.0760047881825598,-0.18920827
5566,2012/2/13,-0.06557076869534505,-0.18900667
5567,2012/2/14,-0.06702216023409233,-0.18893947
5568,2012/2/15,-0.0753305196724332,-0.18887226
5569,2012/2/16,-0.05840523724026977,-0.18880498
5570,2012/2/17,-0.054759615973652455,-0.18873774
5571,2012/2/21,-0.05363964455005215,-0.1884685
5572,2012/2/22,-0.058839511873910566,-0.18840116
5573,2012/2/23,-0.05221110957097015,-0.18833373
5574,2012/2/24,-0.04960546176912462,-0.18826635
5575,2012/2/27,-0.04749123000008337,-0.18806401
5576,2012/2/28,-0.04224564955689412,-0.18799655
5577,2012/2/29,-0.0496740314481205,-0.18792906
5578,2012/3/1,-0.04006284810885699,-0.18786155
5579,2012/3/2,-0.04515986091422134,-0.18779401
5580,2012/3/5,-0.051205420945696564,-0.18759143
5581,2012/3/6,-0.07518195203460881,-0.18752371
5582,2012/3/7,-0.06458793662973648,-0.18745613
5583,2012/3/8,-0.04941118101196939,-0.18738855
5584,2012/3/9,-0.04374275421497225,-0.1873209
5585,2012/3/12,-0.043491332058653784,-0.18711779
5586,2012/3/13,-0.0150806283946709,-0.18705003
5587,2012/3/14,-0.01698915112672453,-0.18698229
5588,2012/3/15,-0.007480822305954838,-0.1869145
5589,2012/3/16,-0.0056865823722276635,-0.1868468
5590,2012/3/19,0.0006903977743942841,-0.1866433
5591,2012/3/20,-0.0041437645948192115,-0.18657547
5592,2012/3/21,-0.007137973910974951,-0.18650758
5593,2012/3/22,-0.01869196482179028,-0.18643965
5594,2012/3/23,-0.013754947934082974,-0.1863718
5595,2012/3/26,0.008415914941269708,-0.18616794
5596,2012/3/27,0.0038560312880399667,-0.18609996
5597,2012/3/28,-0.00412090803515392,-0.18603197
5598,2012/3/29,-0.006703699277334159,-0.18596394
5599,2012/3/30,-0.0007724220441856487,-0.18589592
5600,2012/4/2,0.011307269738931638,-0.18569164
5601,2012/4/3,0.004838863353648525,-0.18562348
5602,2012/4/4,-0.011640716165041464,-0.18555538
5603,2012/4/5,-0.012646404790315315,-0.18548715
5604,2012/4/9,-0.030794513164572858,-0.18521439
5605,2012/4/10,-0.057776681849473745,-0.18514624
5606,2012/4/11,-0.04621126265882577,-0.1850779
5607,2012/4/12,-0.02465752689443673,-0.18500964
5608,2012/4/13,-0.044439879284764144,-0.18494132
5609,2012/4/16,-0.04522843059321747,-0.18473631
5610,2012/4/17,-0.02098904906815412,-0.18466796
5611,2012/4/18,-0.02743459889377194,-0.18459956
5612,2012/4/19,-0.03682864491621518,-0.1845312
5613,2012/4/20,-0.03498869186315768,-0.18446276
5614,2012/4/23,-0.04823406818920586,-0.1842574
5615,2012/4/24,-0.04248564343337993,-0.18418887
5616,2012/4/25,-0.02109190358664793,-0.18412039
5617,2012/4/26,-0.010475031622110576,-0.18405181
5618,2012/4/27,-0.006612273038672995,-0.18398324
5619,2012/4/30,-0.012840685547470289,-0.18377745
5620,2012/5/1,-0.0038009161998395842,-0.18370889
5621,2012/5/2,-0.007812242421101819,-0.18364026
5622,2012/5/3,-0.02008621496137434,-0.18357152
5623,2012/5/4,-0.04576555974535233,-0.18350284
5624,2012/5/7,-0.045217002313384824,-0.18329667
5625,2012/5/8,-0.05191397429532111,-0.18322793
5626,2012/5/9,-0.06235942206236878,-0.18315914
5627,2012/5/10,-0.058462378639433,-0.1830903
5628,2012/5/11,-0.06371938736245464,-0.18302149
5629,2012/5/14,-0.08090752023076944,-0.18281496
5630,2012/5/15,-0.08969586742208167,-0.18274602
5631,2012/5/16,-0.09639283940401822,-0.18267709
5632,2012/5/17,-0.11918082939033428,-0.18260813
5633,2012/5/18,-0.1301976911490145,-0.18253922
5634,2012/5/21,-0.10646115393658807,-0.18233226
5635,2012/5/22,-0.10572974402729797,-0.18226328
5636,2012/5/23,-0.10318123762461592,-0.18219417
5637,2012/5/24,-0.10110129069507236,-0.1821252
5638,2012/5/25,-0.1043697787272121,-0.18205613
5639,2012/5/29,-0.08768449017153424,-0.18177967
5640,2012/5/30,-0.10951250465190729,-0.18171045
5641,2012/5/31,-0.11292956032187144,-0.18164127
5642,2012/6/1,-0.14982004762168488,-0.18157206
5643,2012/6/4,-0.1496714799838602,-0.18136439
5644,2012/6/5,-0.14130597914635612,-0.18129507
5645,2012/6/6,-0.10744398600219637,-0.18122579
5646,2012/6/7,-0.10760398191985367,-0.18115641
5647,2012/6/8,-0.09541000733840967,-0.18108714
5648,2012/6/11,-0.11452951949844312,-0.180879
5649,2012/6/12,-0.09710139275364277,-0.1808096
5650,2012/6/13,-0.10772969299801277,-0.18074018
5651,2012/6/14,-0.0914786790759762,-0.18067075
5652,2012/6/15,-0.0757762225859069,-0.18060131
5653,2012/6/18,-0.07355913629837157,-0.18039279
5654,2012/6/19,-0.058473806919265646,-0.18032317
5655,2012/6/20,-0.06109088300094382,-0.18025364
5656,2012/6/21,-0.09558143153589961,-0.18018399
5657,2012/6/22,-0.08471313741504378,-0.18011446
5658,2012/6/25,-0.10905537345860095,-0.17990553
5659,2012/6/26,-0.10188984200352567,-0.1798359
5660,2012/6/27,-0.08833590212199581,-0.17976618
5661,2012/6/28,-0.09154724875497208,-0.17969649
5662,2012/6/29,-0.05369678594921538,-0.17962681
5663,2012/7/2,-0.04986831220527573,-0.17941754
5664,2012/7/3,-0.04014284606768551,-0.17934774
5665,2012/7/5,-0.04750265827991602,-0.17920807
5666,2012/7/6,-0.062245139264042064,-0.17913814
5667,2012/7/9,-0.06478221738689172,-0.17892857
5668,2012/7/10,-0.07734189692298064,-0.17885858
5669,2012/7/11,-0.07735332520281328,-0.17878862
5670,2012/7/12,-0.08501027269069283,-0.17871869
5671,2012/7/13,-0.05984520049918441,-0.17864873
5672,2012/7/16,-0.06343368036663824,-0.17843863
5673,2012/7/17,-0.051971115694484336,-0.17836861
5674,2012/7/18,-0.04155995276693486,-0.17829844
5675,2012/7/19,-0.03729720438935417,-0.17822841
5676,2012/7/20,-0.05312537195758258,-0.17815824
5677,2012/7/23,-0.06699930367442704,-0.1779478
5678,2012/7/24,-0.08095323335010002,-0.17787765
5679,2012/7/25,-0.0814332211030714,-0.17780744
5680,2012/7/26,-0.05614243783340387,-0.17773715
5681,2012/7/27,-0.02648605166766158,-0.17766696
5682,2012/7/30,-0.02725174641644961,-0.17745608
5683,2012/7/31,-0.0340858577563779,-0.17738575
5684,2012/8/1,-0.03886287872642791,-0.1773154
5685,2012/8/2,-0.05045115447674117,-0.17724504
5686,2012/8/3,-0.0207490551916683,-0.17717464
5687,2012/8/6,-0.017046292525887758,-0.1769634
5688,2012/8/7,-0.008909357285036834,-0.17689297
5689,2012/8/8,-0.007915096939595629,-0.17682253
5690,2012/8/9,-0.007252256709301666,-0.17675202
5691,2012/8/10,-0.0037437748006763564,-0.1766815
5692,2012/8/13,-0.005755152051223796,-0.17646986
5693,2012/8/14,-0.005960861088211417,-0.17639926
5694,2012/8/15,-0.004132336314986566,-0.17632869
5695,2012/8/16,0.007273086958004112,-0.17625813
5696,2012/8/17,0.010301581113658047,-0.17618744
5697,2012/8/20,0.01026729627416011,-0.1759754
5698,2012/8/21,0.004598869477162709,-0.17590472
5699,2012/8/22,0.004964574431807626,-0.17583397
5700,2012/8/23,-0.008075092857252927,-0.17576328
5701,2012/8/24,0.0022675003913009326,-0.17569241
5702,2012/8/27,0.0014789490828476083,-0.17548005
5703,2012/8/28,0.00017612518192471353,-0.17540915
5704,2012/8/29,0.0015360904820108361,-0.17533831
5705,2012/8/30,-0.011046445613743374,-0.17526747
5706,2012/8/31,-0.002932366932557741,-0.17519677
5707,2012/9/4,-0.004806604825113175,-0.1749129
5708,2012/9/5,-0.006532275079844215,-0.17484197
5709,2012/9/6,0.02625545976004556,-0.1747709
5710,2012/9/7,0.032883862062986234,-0.17469986
5711,2012/9/10,0.022781262690918187,-0.17448667
5712,2012/9/11,0.02791256033578073,-0.17441551
5713,2012/9/12,0.031329616005744874,-0.17434444
5714,2012/9/13,0.05810607565365788,-0.17427324
5715,2012/9/14,0.064711621396933,-0.1742021
5716,2012/9/17,0.05947746923357665,-0.17398854
5717,2012/9/18,0.05734038090486985,-0.17391732
5718,2012/9/19,0.05931747331591935,-0.17384604
5719,2012/9/20,0.05841463920913957,-0.17377476
5720,2012/9/21,0.05828892813098047,-0.17370346
5721,2012/9/24,0.05456330890553463,-0.17348944
5722,2012/9/25,0.03707804076157079,-0.17341807
5723,2012/9/26,0.02762685333996433,-0.17334677
5724,2012/9/27,0.04343216434852771,-0.17327535
5725,2012/9/28,0.03602663901696662,-0.17320392
5726,2012/10/1,0.04039224191304113,-0.17298958
5727,2012/10/2,0.04183220517195577,-0.17291805
5728,2012/10/3,0.047820623804267506,-0.17284651
5729,2012/10/4,0.059717463110062464,-0.17277503
5730,2012/10/5,0.05918033395792761,-0.17270347
5731,2012/10/8,0.053409052642436394,-0.17248859
5732,2012/10/9,0.036952329683411694,-0.17241703
5733,2012/10/10,0.026758304072682485,-0.1723454
5734,2012/10/11,0.027078295907996822,-0.17227371
5735,2012/10/12,0.022221276979118035,-0.17220199
5736,2012/10/15,0.03540951190600324,-0.17198683
5737,2012/10/16,0.05231193777850138,-0.17191507
5738,2012/10/17,0.05915747739826231,-0.17184325
5739,2012/10/18,0.055077581498003944,-0.17177142
5740,2012/10/19,0.027478285702139938,-0.17169966
5741,2012/10/22,0.028198267331597127,-0.17148414
5742,2012/10/23,0.004530299798166575,-0.17141224
5743,2012/10/24,-0.00045243020887131275,-0.17134027
5744,2012/10/25,0.0043703038805095375,-0.17126842
5745,2012/10/26,0.0031931910577460035,-0.17119642
5746,2012/10/31,0.0034446132140644663,-0.17083636
5747,2012/11/1,0.02107844899585244,-0.17076433
5748,2012/11/2,0.0057759822999262425,-0.17069222
5749,2012/11/5,0.009273035928718906,-0.17047592
5750,2012/11/6,0.021992711382465124,-0.17040366
5751,2012/11/7,-0.016703444130908133,-0.17033155
5752,2012/11/8,-0.03615437640608857,-0.17025933
5753,2012/11/9,-0.033480158925247167,-0.17018713
5754,2012/11/12,-0.03327444988825928,-0.16997038
5755,2012/11/13,-0.039560003796220065,-0.16989811
5756,2012/11/14,-0.06131944859759699,-0.16982576
5757,2012/11/15,-0.06378795704145078,-0.16975343
5758,2012/11/16,-0.05630243375106091,-0.16968116
5759,2012/11/19,-0.025434649923057145,-0.16946393
5760,2012/11/20,-0.024383248178452974,-0.1693916
5761,2012/11/21,-0.02070334207233772,-0.16931911
5762,2012/11/23,4.700984435029926e-06,-0.16917416
5763,2012/11/26,-0.0032637870477047227,-0.16895653
5764,2012/11/27,-0.011663572724706755,-0.16888407
5765,2012/11/28,0.0008961068113821643,-0.16881137
5766,2012/11/29,0.007775931270641036,-0.16873892
5767,2012/11/30,0.008038781706792144,-0.1686663
5768,2012/12/3,0.0003589776592473026,-0.1684483
5769,2012/12/4,-0.0023952377804228792,-0.16837563
5770,2012/12/5,0.0001532686222594224,-0.16830294
5771,2012/12/6,0.005478847024277198,-0.16823018
5772,2012/12/7,0.010198726595163977,-0.16815744
5773,2012/12/10,0.010747284027131484,-0.16793913
5774,2012/12/11,0.021364155991668837,-0.16786635
5775,2012/12/12,0.022095565900958933,-0.16779353
5776,2012/12/13,0.011775829212070626,-0.16772062
5777,2012/12/14,0.005067428950301437,-0.16764776
5778,2012/12/17,0.02424408250949812,-0.167429
5779,2012/12/18,0.04302074627455195,-0.16735606
5780,2012/12/19,0.030472495018295676,-0.16728307
5781,2012/12/20,0.0394779795264287,-0.16721015
5782,2012/12/21,0.024004088633012566,-0.16713712
5783,2012/12/24,0.02001561897141562,-0.16691795
5784,2012/12/26,0.012210103845711417,-0.16677181
5785,2012/12/27,0.010233011434661914,-0.16669868
5786,2012/12/28,-0.0076751030631098125,-0.16662553
5787,2012/12/31,0.01947848981928076,-0.16640602
5788,2013/1/2,0.06088314765299335,-0.16625962
5789,2013/1/3,0.057397522304033076,-0.16618626
5790,2013/1/4,0.06551160098521897,-0.16611302
5791,2013/1/7,0.06027744882186262,-0.1658931
5792,2013/1/8,0.05486044418118368,-0.16581972
5793,2013/1/9,0.05928318847642142,-0.16574635
5794,2013/1/10,0.07196857909066944,-0.1656729
5795,2013/1/11,0.07188858113184092,-0.16559952
5796,2013/1/14,0.07032290679476717,-0.16537929
5797,2013/1/15,0.0722200012469879,-0.16530578
5798,2013/1/16,0.07255142136213515,-0.16523224
5799,2013/1/17,0.0820483219030722,-0.16515878
5800,2013/1/18,0.08780817493873075,-0.16508518
5801,2013/1/22,0.0953279830686183,-0.16479091
5802,2013/1/23,0.0978993460309659,-0.16471724
5803,2013/1/24,0.09791077431079853,-0.1646436
5804,2013/1/25,0.10721339409458061,-0.16456993
5805,2013/1/28,0.10403633230110228,-0.16434884
5806,2013/1/29,0.11279039465291658,-0.1642751
5807,2013/1/30,0.10607056611131502,-0.16420129
5808,2013/1/31,0.10167067837574231,-0.16412753
5809,2013/2/1,0.11888166780372239,-0.16405375
5810,2013/2/4,0.09892789121590503,-0.16383217
5811,2013/2/5,0.11673315119518295,-0.16375832
5812,2013/2/6,0.11768169842129331,-0.16368441
5813,2013/2/7,0.11456177802697846,-0.16361047
5814,2013/2/8,0.12432152900406662,-0.16353658
5815,2013/2/11,0.1232701272594622,-0.1633146
5816,2013/2/12,0.126035770978965,-0.1632406
5817,2013/2/13,0.1270643161639039,-0.16316657
5818,2013/2/14,0.12826428554633298,-0.16309255
5819,2013/2/15,0.12644718905294053,-0.16301852
5820,2013/2/19,0.13918972106635202,-0.16272205
5821,2013/2/20,0.11748741766413834,-0.16264784
5822,2013/2/21,0.10659626698361722,-0.16257365
5823,2013/2/22,0.12165873980305761,-0.16249947
5824,2013/2/25,0.08994526326743729,-0.1622767
5825,2013/2/26,0.10033356963532174,-0.1622025
5826,2013/2/27,0.1221044427165313,-0.1621281
5827,2013/2/28,0.12060733805845343,-0.16205388
5828,2013/3/1,0.12463009255954832,-0.16197954
5829,2013/3/4,0.1326298884424075,-0.16175643
5830,2013/3/5,0.14930374871825247,-0.16168205
5831,2013/3/6,0.15121227145030608,-0.16160756
5832,2013/3/7,0.1544121898034497,-0.16153316
5833,2013/3/8,0.16232055944764773,-0.16145864
5834,2013/3/11,0.1680804124833063,-0.1612352
5835,2013/3/12,0.16380623582589293,-0.16116056
5836,2013/3/13,0.16613760491175472,-0.16108605
5837,2013/3/14,0.1760916366459981,-0.16101143
5838,2013/3/15,0.1732002818483362,-0.16093683
5839,2013/3/18,0.1633719611922519,-0.16071294
5840,2013/3/19,0.15907492797517325,-0.16063823
5841,2013/3/20,0.17092605416163764,-0.16056359
5842,2013/3/21,0.1561721448976787,-0.1604888
5843,2013/3/22,0.1688461072320943,-0.16041405
5844,2013/3/25,0.16290340171911316,-0.16018978
5845,2013/3/26,0.17670876375696148,-0.16011497
5846,2013/3/27,0.17565736201235707,-0.16004017
5847,2013/3/28,0.18290289142626112,-0.15996525
5848,2013/4/1,0.17488023898373664,-0.15966566
5849,2013/4/2,0.1841142890885226,-0.15959077
5850,2013/4/3,0.16518905768564435,-0.1595158
5851,2013/4/4,0.17237744570038493,-0.15944082
5852,2013/4/5,0.16472049821250537,-0.15936583
5853,2013/4/8,0.17590878416867553,-0.15914069
5854,2013/4/9,0.1822400511959669,-0.15906557
5855,2013/4/10,0.20409092223600522,-0.15899056
5856,2013/4/11,0.21053647206162304,-0.15891542
5857,2013/4/12,0.20537088957726257,-0.15884025
5858,2013/4/15,0.16366909646790093,-0.1586148
5859,2013/4/16,0.18905130597622988,-0.15853955
5860,2013/4/17,0.16326910667375807,-0.15846437
5861,2013/4/18,0.15138369564779577,-0.1583891
5862,2013/4/19,0.16697186933953861,-0.15831381
5863,2013/4/22,0.1752573722182142,-0.15808782
5864,2013/4/23,0.1938626117857781,-0.15801255
5865,2013/4/24,0.19387404006561074,-0.15793715
5866,2013/4/25,0.20115385431901273,-0.15786183
5867,2013/4/26,0.1978167966078771,-0.15778634
5868,2013/4/29,0.2108107507776068,-0.1575601
5869,2013/4/30,0.21533634959133863,-0.15748455
5870,2013/5/1,0.19834249748017932,-0.15740906
5871,2013/5/2,0.2153592061510039,-0.15733348
5872,2013/5/3,0.23459300110936407,-0.15725799
5873,2013/5/6,0.23811291129782203,-0.15703127
5874,2013/5/7,0.24778123603624902,-0.15695561
5875,2013/5/8,0.2554724683636265,-0.15688005
5876,2013/5/9,0.24859264390436764,-0.15680441
5877,2013/5/10,0.25662672462672476,-0.15672868
5878,2013/5/13,0.25670672258555327,-0.1565016
5879,2013/5/14,0.2756433822682641,-0.15642585
5880,2013/5/15,0.28528885044702584,-0.15635005
5881,2013/5/16,0.2757919499060888,-0.15627433
5882,2013/5/17,0.29522002562160393,-0.15619853
5883,2013/5/20,0.2938714886013505,-0.15597096
5884,2013/5/21,0.29715140491332287,-0.1558951
5885,2013/5/22,0.2813689504644248,-0.15581927
5886,2013/5/23,0.2758376630254194,-0.1557433
5887,2013/5/24,0.2747976895606476,-0.15566738
5888,2013/5/28,0.2867516702656058,-0.15536343
5889,2013/5/29,0.2733805828613982,-0.15528733
5890,2013/5/30,0.2802946921601553,-0.15521134
5891,2013/5/31,0.2532439537962585,-0.15513523
5892,2013/6/3,0.26430652867426957,-0.15490694
5893,2013/6/4,0.25397536370554863,-0.15483077
5894,2013/6/5,0.228284590641738,-0.15475461
5895,2013/6/6,0.2438956208931459,-0.15467842
5896,2013/6/7,0.2676892995047358,-0.15460221
5897,2013/6/10,0.2670378875542742,-0.15437344
5898,2013/6/11,0.24797551679340427,-0.15429713
5899,2013/6/12,0.23242162794115934,-0.15422091
5900,2013/6/13,0.2596666470622111,-0.15414456
5901,2013/6/14,0.24866121358336352,-0.15406826
5902,2013/6/17,0.26272942605736294,-0.15383908
5903,2013/6/18,0.2773233394036646,-0.15376268
5904,2013/6/19,0.2511754351465479,-0.15368623
5905,2013/6/20,0.20461662310830744,-0.15360977
5906,2013/6/21,0.2094622137573536,-0.15353328
5907,2013/6/24,0.1873599205609968,-0.1533038
5908,2013/6/25,0.20443377063098486,-0.15322721
5909,2013/6/26,0.22183904081611994,-0.15315056
5910,2013/6/27,0.23319875096978002,-0.15307404
5911,2013/6/28,0.22529038132558202,-0.15299743
5912,2013/7/1,0.23521012822032747,-0.15276743
5913,2013/7/2,0.2342044395950536,-0.15269081
5914,2013/7/3,0.23572440081279702,-0.15261404
5915,2013/7/5,0.25455820597701406,-0.15246056
5916,2013/7/8,0.2643522417936002,-0.15223028
5917,2013/7/9,0.27790618167513004,-0.15215343
5918,2013/7/10,0.27824903007010965,-0.15207663
5919,2013/7/11,0.3038483768952591,-0.15199985
5920,2013/7/12,0.30975679756874236,-0.15192293
5921,2013/7/15,0.31239673021008585,-0.15169217
5922,2013/7/16,0.3052654835945085,-0.15161523
5923,2013/7/17,0.3105796337166936,-0.1515382
5924,2013/7/18,0.32024795845512033,-0.15146118
5925,2013/7/19,0.3233564505696028,-0.1513842
5926,2013/7/22,0.3272877788320365,-0.15115301
5927,2013/7/23,0.3236992989645827,-0.15107597
5928,2013/7/24,0.31632805847251955,-0.15099882
5929,2013/7/25,0.3212536470803942,-0.15092169
5930,2013/7/26,0.32285360625696613,-0.15084451
5931,2013/7/29,0.3156309334027274,-0.15061295
5932,2013/7/30,0.3163509150321848,-0.15053575
5933,2013/7/31,0.3160880645960337,-0.15045851
5934,2013/8/1,0.3402474481622683,-0.1503812
5935,2013/8/2,0.3434473665154122,-0.15030402
5936,2013/8/5,0.34055601171775024,-0.15007201
5937,2013/8/6,0.32939058232124513,-0.14999466
5938,2013/8/7,0.3220079135493496,-0.14991732
5939,2013/8/8,0.32951629339940447,-0.14983991
5940,2013/8/9,0.32259075582081503,-0.1497625
5941,2013/8/12,0.3203622412534471,-0.14953011
5942,2013/8/13,0.3257221044949628,-0.14945263
5943,2013/8/14,0.3156995030817235,-0.14937514
5944,2013/8/15,0.28819163352452043,-0.14929758
5945,2013/8/16,0.28191750789639225,-0.14922002
5946,2013/8/19,0.2707520784998874,-0.14898723
5947,2013/8/20,0.277940466514628,-0.14890966
5948,2013/8/21,0.2670264592744416,-0.14883196
5949,2013/8/22,0.2832089035174825,-0.14875433
5950,2013/8/23,0.29068299852803947,-0.14867665
5951,2013/8/26,0.28300319448049466,-0.14844343
5952,2013/8/27,0.2529468185206095,-0.14836563
5953,2013/8/28,0.2580666878856394,-0.14828785
5954,2013/8/29,0.261735165711922,-0.14821006
5955,2013/8/30,0.25579246019894086,-0.14813235
5956,2013/9/3,0.26356369048514683,-0.14782085
5957,2013/9/4,0.2787747309424119,-0.1477429
5958,2013/9/5,0.2810603869089431,-0.1476649
5959,2013/9/6,0.28116324142743715,-0.14758693
5960,2013/9/9,0.3000656162706501,-0.14735301
5961,2013/9/10,0.3140995439051516,-0.14727496
5962,2013/9/11,0.3199736797391369,-0.14719692
5963,2013/9/12,0.31344813195469023,-0.14711888
5964,2013/9/13,0.318670855838214,-0.14704075
5965,2013/9/16,0.3296534327573962,-0.14680637
5966,2013/9/17,0.337836081117578,-0.14672826
5967,2013/9/18,0.3615611900501718,-0.14664997
5968,2013/9/19,0.3579269970633871,-0.14657179
5969,2013/9/20,0.3437216452313959,-0.14649358
5970,2013/9/23,0.3344990234064424,-0.14625882
5971,2013/9/24,0.3294477237204086,-0.14618039
5972,2013/9/25,0.3241335735982235,-0.14610215
5973,2013/9/26,0.3308762586994906,-0.14602374
5974,2013/9/27,0.3229678890552926,-0.14594546
5975,2013/9/30,0.31131104362598344,-0.14571026
5976,2013/10/1,0.3266820800009058,-0.14563185
5977,2013/10/2,0.32539068437981555,-0.14555338
5978,2013/10/3,0.308008270754346,-0.14547479
5979,2013/10/4,0.3215393540762106,-0.14539641
5980,2013/10/7,0.3051054876768512,-0.14516076
5981,2013/10/8,0.2814832332627515,-0.14508215
5982,2013/10/9,0.28256891984685384,-0.14500353
5983,2013/10/10,0.32389357972173766,-0.14492494
5984,2013/10/11,0.33605326946368375,-0.14484634
5985,2013/10/14,0.343984495667547,-0.14461033
5986,2013/10/15,0.3301791336296985,-0.14453161
5987,2013/10/16,0.3570127346767747,-0.14445285
5988,2013/10/17,0.3702809675624884,-0.14437418
5989,2013/10/18,0.38325206517255284,-0.14429538
5990,2013/10/21,0.3834349176498754,-0.14405894
5991,2013/10/22,0.39487462576236404,-0.1439801
5992,2013/10/23,0.38540058178109227,-0.14390115
5993,2013/10/24,0.39190327300587335,-0.1438224
5994,2013/10/25,0.4007030484770185,-0.1437434
5995,2013/10/28,0.4033772659578599,-0.14350665
5996,2013/10/29,0.4146226933131935,-0.14342766
5997,2013/10/30,0.40474865953777867,-0.14334863
5998,2013/10/31,0.39701171409107056,-0.14326958
5999,2013/11/1,0.4028401368057253,-0.14319056
6000,2013/11/4,0.41002852482046587,-0.1429534
6001,2013/11/5,0.40436009802346845,-0.14287427
6002,2013/11/6,0.4129541644576257,-0.14279507
6003,2013/11/7,0.38628055932820676,-0.14271598
6004,2013/11/8,0.4130913038156174,-0.14263684
6005,2013/11/11,0.41455412363419764,-0.14239913
6006,2013/11/12,0.4097542461044821,-0.14231989
6007,2013/11/13,0.42610811454501274,-0.14224067
6008,2013/11/14,0.43595929176076204,-0.14216132
6009,2013/11/15,0.44459907131425014,-0.14208199
6010,2013/11/18,0.43699926522553384,-0.14184399
6011,2013/11/19,0.4328165148067816,-0.14176455
6012,2013/11/20,0.4253881329155553,-0.14168516
6013,2013/11/21,0.44193628211324115,-0.14160572
6014,2013/11/22,0.4521188794441377,-0.14152631
6015,2013/11/25,0.4495132316422922,-0.14128786
6016,2013/11/26,0.4498217951977739,-0.14120829
6017,2013/11/27,0.45494166456280377,-0.14112885
6018,2013/11/29,0.45331884882656653,-0.1409696
6019,2013/12/2,0.4477075634287326,-0.14073074
6020,2013/12/3,0.4411363025249554,-0.1406511
6021,2013/12/4,0.43846208504411377,-0.14057145
6022,2013/12/5,0.42957088333430743,-0.14049178
6023,2013/12/6,0.4524960126786153,-0.14041203
6024,2013/12/9,0.4562444884637264,-0.14017276
6025,2013/12/10,0.4496732275599492,-0.14009301
6026,2013/12/11,0.4263595367013312,-0.14001314
6027,2013/12/12,0.41867973265378633,-0.13993329
6028,2013/12/13,0.4184740236167985,-0.13985345
6029,2013/12/16,0.4312965535890385,-0.1396138
6030,2013/12/17,0.42496528656174715,-0.13953382
6031,2013/12/18,0.4588501362655722,-0.13945392
6032,2013/12/19,0.4576501668831431,-0.13937396
6033,2013/12/20,0.46761562689721914,-0.1392939
6034,2013/12/23,0.47866677349539755,-0.13905379
6035,2013/12/24,0.4847580466462031,-0.13897377
6036,2013/12/26,0.4947006501006138,-0.13881359
6037,2013/12/27,0.49399209675098926,-0.13873348
6038,2013/12/30,0.49361496351651146,-0.13849297
6039,2013/12/31,0.5019461795145176,-0.13841276
6040,2014/1/2,0.4832266571486273,-0.13825236
6041,2014/1/3,0.4825295320788351,-0.13817199
6042,2014/1/6,0.4772725233558135,-0.13793118
6043,2014/1/7,0.4899693422498944,-0.13785088
6044,2014/1/8,0.4895236393364207,-0.13777044
6045,2014/1/9,0.4902550492457108,-0.13769013
6046,2014/1/10,0.49510063989475667,-0.13760968
6047,2014/1/13,0.468621315522493,-0.13736838
6048,2014/1/14,0.49111217023316,-0.1372879
6049,2014/1/15,0.5019690360741832,-0.13720742
6050,2014/1/16,0.4991233943958518,-0.13712688
6051,2014/1/17,0.4909064611961721,-0.13704635
6052,2014/1/21,0.49673488391082654,-0.13672408
6053,2014/1/22,0.497946281573088,-0.13664342
6054,2014/1/23,0.4792039026475324,-0.13656281
6055,2014/1/24,0.43558215852628446,-0.13648207
6056,2014/1/27,0.42560527023237577,-0.13623999
6057,2014/1/28,0.43810780836930147,-0.13615926
6058,2014/1/29,0.4171940562755411,-0.13607845
6059,2014/1/30,0.4400391876610204,-0.13599762
6060,2014/1/31,0.4267823830551393,-0.13591687
6061,2014/2/3,0.38026928413622973,-0.13567433
6062,2014/2/4,0.39548032459349475,-0.13559343
6063,2014/2/5,0.3914118569730693,-0.13551253
6064,2014/2/6,0.41631407872842663,-0.13543163
6065,2014/2/7,0.44327339085366196,-0.13535063
6066,2014/2/10,0.4464961657664709,-0.13510773
6067,2014/2/11,0.469249870913289,-0.13502671
6068,2014/2/12,0.46868988520148885,-0.13494566
6069,2014/2/13,0.48076957698460615,-0.13486464
6070,2014/2/14,0.4908264632373436,-0.13478361
6071,2014/2/18,0.49326068684169916,-0.13445905
6072,2014/2/19,0.47953532276267935,-0.13437788
6073,2014/2/20,0.4921407154180989,-0.1342967
6074,2014/2/21,0.48810653263717135,-0.13421549
6075,2014/2/24,0.5010890585270684,-0.13397175
